No.,Ref,Material 1,Formula,MagpieData mean Number,MagpieData mean Electronegativity,MagpieData mean AtomicRadius,MagpieData mean CovalentRadius,MagpieData mean Density,MagpieData mean Row,MagpieData mean Column,size (nm),Shape,Synthesis Method,zeta potential,bacteria,gram stain,motility,Oxygen Requirement,Shape.1,Arrangement,duration,temperature,MIC (ÃÂÃÂµg/mL),MIC_class,MIC_pred (ÃÂµg/mL),MBC_pred (Âµg/mL),MBC_pred (µg/mL)
888,,Ag,Ag,47,1.93,1.6,145,10490,5,11,98,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,581.27045
889,,Ag,Ag,47,1.93,1.6,145,10490,5,11,98,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,586.3645
890,,Ag,Ag,47,1.93,1.6,145,10490,5,11,98,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1560.6189
891,,Ag,Ag,47,1.93,1.6,145,10490,5,11,98,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,581.27045
892,,Ag,Ag,47,1.93,1.6,145,10490,5,11,99,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,586.3645
893,,Ag,Ag,47,1.93,1.6,145,10490,5,11,99,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1560.6189
894,,Ag,Ag,47,1.93,1.6,145,10490,5,11,99,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,581.27045
895,,Ag,Ag,47,1.93,1.6,145,10490,5,11,99,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,586.3645
896,,Ag,Ag,47,1.93,1.6,145,10490,5,11,99,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1560.6189
897,,Ag,Ag,47,1.93,1.6,145,10490,5,11,99,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,581.27045
898,,Ag,Ag,47,1.93,1.6,145,10490,5,11,99,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,586.3645
899,,Ag,Ag,47,1.93,1.6,145,10490,5,11,99,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1560.6189
900,,Ag,Ag,47,1.93,1.6,145,10490,5,11,99,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,581.27045
901,,Ag,Ag,47,1.93,1.6,145,10490,5,11,100,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,586.3645
902,,Ag,Ag,47,1.93,1.6,145,10490,5,11,100,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
903,,Ag,Ag,47,1.93,1.6,145,10490,5,11,100,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,581.27045
904,,Ag,Ag,47,1.93,1.6,145,10490,5,11,100,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,586.3645
905,,Ag,Ag,47,1.93,1.6,145,10490,5,11,100,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
906,,Ag,Ag,47,1.93,1.6,145,10490,5,11,100,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,581.27045
907,,Ag,Ag,47,1.93,1.6,145,10490,5,11,100,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,586.3645
908,,Ag,Ag,47,1.93,1.6,145,10490,5,11,100,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,318.7943,503.33926,1560.6189
909,,Ag,Ag,47,1.93,1.6,145,10490,5,11,100,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,581.27045
910,,Ag,Ag,47,1.93,1.6,145,10490,5,11,101,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
911,,Ag,Ag,47,1.93,1.6,145,10490,5,11,101,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
912,,Ag,Ag,47,1.93,1.6,145,10490,5,11,101,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
913,,Ag,Ag,47,1.93,1.6,145,10490,5,11,101,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
914,,Ag,Ag,47,1.93,1.6,145,10490,5,11,101,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
915,,Ag,Ag,47,1.93,1.6,145,10490,5,11,101,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
916,,Ag,Ag,47,1.93,1.6,145,10490,5,11,101,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
917,,Ag,Ag,47,1.93,1.6,145,10490,5,11,101,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
918,,Ag,Ag,47,1.93,1.6,145,10490,5,11,101,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
919,,Ag,Ag,47,1.93,1.6,145,10490,5,11,102,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
920,,Ag,Ag,47,1.93,1.6,145,10490,5,11,102,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
921,,Ag,Ag,47,1.93,1.6,145,10490,5,11,102,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
922,,Ag,Ag,47,1.93,1.6,145,10490,5,11,102,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
923,,Ag,Ag,47,1.93,1.6,145,10490,5,11,102,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
924,,Ag,Ag,47,1.93,1.6,145,10490,5,11,102,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
925,,Ag,Ag,47,1.93,1.6,145,10490,5,11,102,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
926,,Ag,Ag,47,1.93,1.6,145,10490,5,11,102,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
927,,Ag,Ag,47,1.93,1.6,145,10490,5,11,102,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
928,,Ag,Ag,47,1.93,1.6,145,10490,5,11,103,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
929,,Ag,Ag,47,1.93,1.6,145,10490,5,11,103,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
930,,Ag,Ag,47,1.93,1.6,145,10490,5,11,103,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
931,,Ag,Ag,47,1.93,1.6,145,10490,5,11,103,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
932,,Ag,Ag,47,1.93,1.6,145,10490,5,11,103,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
933,,Ag,Ag,47,1.93,1.6,145,10490,5,11,103,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
934,,Ag,Ag,47,1.93,1.6,145,10490,5,11,103,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
935,,Ag,Ag,47,1.93,1.6,145,10490,5,11,103,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
936,,Ag,Ag,47,1.93,1.6,145,10490,5,11,103,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
937,,Ag,Ag,47,1.93,1.6,145,10490,5,11,104,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
938,,Ag,Ag,47,1.93,1.6,145,10490,5,11,104,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
939,,Ag,Ag,47,1.93,1.6,145,10490,5,11,104,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
940,,Ag,Ag,47,1.93,1.6,145,10490,5,11,104,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
941,,Ag,Ag,47,1.93,1.6,145,10490,5,11,104,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
942,,Ag,Ag,47,1.93,1.6,145,10490,5,11,104,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
943,,Ag,Ag,47,1.93,1.6,145,10490,5,11,104,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
944,,Ag,Ag,47,1.93,1.6,145,10490,5,11,104,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
945,,Ag,Ag,47,1.93,1.6,145,10490,5,11,104,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
946,,Ag,Ag,47,1.93,1.6,145,10490,5,11,105,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
947,,Ag,Ag,47,1.93,1.6,145,10490,5,11,105,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
948,,Ag,Ag,47,1.93,1.6,145,10490,5,11,105,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
949,,Ag,Ag,47,1.93,1.6,145,10490,5,11,105,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
950,,Ag,Ag,47,1.93,1.6,145,10490,5,11,105,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
951,,Ag,Ag,47,1.93,1.6,145,10490,5,11,105,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
952,,Ag,Ag,47,1.93,1.6,145,10490,5,11,105,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
953,,Ag,Ag,47,1.93,1.6,145,10490,5,11,105,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
954,,Ag,Ag,47,1.93,1.6,145,10490,5,11,105,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
955,,Ag,Ag,47,1.93,1.6,145,10490,5,11,106,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
956,,Ag,Ag,47,1.93,1.6,145,10490,5,11,106,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
957,,Ag,Ag,47,1.93,1.6,145,10490,5,11,106,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
958,,Ag,Ag,47,1.93,1.6,145,10490,5,11,106,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
959,,Ag,Ag,47,1.93,1.6,145,10490,5,11,106,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
960,,Ag,Ag,47,1.93,1.6,145,10490,5,11,106,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
961,,Ag,Ag,47,1.93,1.6,145,10490,5,11,106,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
962,,Ag,Ag,47,1.93,1.6,145,10490,5,11,106,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
963,,Ag,Ag,47,1.93,1.6,145,10490,5,11,106,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
964,,Ag,Ag,47,1.93,1.6,145,10490,5,11,107,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
965,,Ag,Ag,47,1.93,1.6,145,10490,5,11,107,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
966,,Ag,Ag,47,1.93,1.6,145,10490,5,11,107,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
967,,Ag,Ag,47,1.93,1.6,145,10490,5,11,107,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
968,,Ag,Ag,47,1.93,1.6,145,10490,5,11,107,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
969,,Ag,Ag,47,1.93,1.6,145,10490,5,11,107,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
970,,Ag,Ag,47,1.93,1.6,145,10490,5,11,107,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
971,,Ag,Ag,47,1.93,1.6,145,10490,5,11,107,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
972,,Ag,Ag,47,1.93,1.6,145,10490,5,11,107,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
973,,Ag,Ag,47,1.93,1.6,145,10490,5,11,108,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
974,,Ag,Ag,47,1.93,1.6,145,10490,5,11,108,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
975,,Ag,Ag,47,1.93,1.6,145,10490,5,11,108,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
976,,Ag,Ag,47,1.93,1.6,145,10490,5,11,108,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
977,,Ag,Ag,47,1.93,1.6,145,10490,5,11,108,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
978,,Ag,Ag,47,1.93,1.6,145,10490,5,11,108,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
979,,Ag,Ag,47,1.93,1.6,145,10490,5,11,108,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
980,,Ag,Ag,47,1.93,1.6,145,10490,5,11,108,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
981,,Ag,Ag,47,1.93,1.6,145,10490,5,11,108,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
982,,Ag,Ag,47,1.93,1.6,145,10490,5,11,109,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
983,,Ag,Ag,47,1.93,1.6,145,10490,5,11,109,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
984,,Ag,Ag,47,1.93,1.6,145,10490,5,11,109,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
985,,Ag,Ag,47,1.93,1.6,145,10490,5,11,109,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
986,,Ag,Ag,47,1.93,1.6,145,10490,5,11,109,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
987,,Ag,Ag,47,1.93,1.6,145,10490,5,11,109,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
988,,Ag,Ag,47,1.93,1.6,145,10490,5,11,109,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
989,,Ag,Ag,47,1.93,1.6,145,10490,5,11,109,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
990,,Ag,Ag,47,1.93,1.6,145,10490,5,11,109,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
991,,Ag,Ag,47,1.93,1.6,145,10490,5,11,110,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
992,,Ag,Ag,47,1.93,1.6,145,10490,5,11,110,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
993,,Ag,Ag,47,1.93,1.6,145,10490,5,11,110,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
994,,Ag,Ag,47,1.93,1.6,145,10490,5,11,110,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
995,,Ag,Ag,47,1.93,1.6,145,10490,5,11,110,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
996,,Ag,Ag,47,1.93,1.6,145,10490,5,11,110,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
997,,Ag,Ag,47,1.93,1.6,145,10490,5,11,110,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
998,,Ag,Ag,47,1.93,1.6,145,10490,5,11,110,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
999,,Ag,Ag,47,1.93,1.6,145,10490,5,11,110,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1000,,Ag,Ag,47,1.93,1.6,145,10490,5,11,111,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1001,,Ag,Ag,47,1.93,1.6,145,10490,5,11,111,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1002,,Ag,Ag,47,1.93,1.6,145,10490,5,11,111,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1003,,Ag,Ag,47,1.93,1.6,145,10490,5,11,111,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1004,,Ag,Ag,47,1.93,1.6,145,10490,5,11,111,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1005,,Ag,Ag,47,1.93,1.6,145,10490,5,11,111,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1006,,Ag,Ag,47,1.93,1.6,145,10490,5,11,111,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1007,,Ag,Ag,47,1.93,1.6,145,10490,5,11,111,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1008,,Ag,Ag,47,1.93,1.6,145,10490,5,11,111,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1009,,Ag,Ag,47,1.93,1.6,145,10490,5,11,112,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1010,,Ag,Ag,47,1.93,1.6,145,10490,5,11,112,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1011,,Ag,Ag,47,1.93,1.6,145,10490,5,11,112,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1012,,Ag,Ag,47,1.93,1.6,145,10490,5,11,112,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1013,,Ag,Ag,47,1.93,1.6,145,10490,5,11,112,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1014,,Ag,Ag,47,1.93,1.6,145,10490,5,11,112,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1015,,Ag,Ag,47,1.93,1.6,145,10490,5,11,112,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1016,,Ag,Ag,47,1.93,1.6,145,10490,5,11,112,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1017,,Ag,Ag,47,1.93,1.6,145,10490,5,11,112,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1018,,Ag,Ag,47,1.93,1.6,145,10490,5,11,113,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1019,,Ag,Ag,47,1.93,1.6,145,10490,5,11,113,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1020,,Ag,Ag,47,1.93,1.6,145,10490,5,11,113,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1021,,Ag,Ag,47,1.93,1.6,145,10490,5,11,113,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1022,,Ag,Ag,47,1.93,1.6,145,10490,5,11,113,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1023,,Ag,Ag,47,1.93,1.6,145,10490,5,11,113,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1024,,Ag,Ag,47,1.93,1.6,145,10490,5,11,113,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1025,,Ag,Ag,47,1.93,1.6,145,10490,5,11,113,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
